iter	Passed	Remaining
1656	12337	2553
1657	12344	2546
1658	12351	2538
1659	12358	2531
1660	12373	2525
1661	12383	2518
1662	12391	2511
1663	12400	2503
1664	12408	2496
1665	12419	2489
1666	12426	2482
1667	12434	2475
1668	12441	2467
1669	12449	2459
1670	12458	2452
1671	12465	2445
1672	12472	2437
1673	12479	2430
1674	12486	2422
1675	12496	2415
1676	12503	2408
1677	12510	2400
1678	12517	2393
1679	12524	2385
1680	12534	2378
1681	12540	2370
1682	12548	2363
1683	12554	2355
1684	12561	2348
1685	12571	2341
1686	12578	2333
1687	12585	2326
1688	12592	2318
1689	12599	2311
1690	12608	2303
1691	12614	2296
1692	12621	2288
1693	12628	2281
1694	12635	2273
1695	12645	2266
1696	12651	2258
1697	12658	2251
1698	12665	2243
1699	12671	2236
1700	12681	2229
1701	12687	2221
1702	12694	2213
1703	12701	2206
1704	12708	2198
1705	12717	2191
1706	12723	2184
1707	12730	2176
1708	12737	2168
1709	12743	2161
1710	12753	2154
1711	12760	2146
1712	12767	2139
1713	12774	2131
1714	12780	2123
1715	12790	2116
1716	12796	2109
1717	12803	2101
1718	12810	2094
1719	12817	2086
1720	12827	2079
1721	12833	2071
1722	12840	2064
1723	12847	2056
1724	12853	2049
1725	12863	2042
1726	12870	2034
1727	12877	2026
1728	12884	2019
1729	12891	2011
1730	12901	2004
1731	12907	1997
1732	12914	1989
1733	12921	1982
1734	12927	1974
1735	12937	1967
1736	12943	1959
1737	12950	1952
1738	12957	1944
1739	12964	1937
1740	12974	1930
1741	12980	1922
1742	12988	1915
1743	12995	1907
1744	13002	1900
1745	13011	1892
1746	13017	1885
1747	13024	1877
1748	13031	1870
1749	13038	1862
1750	13047	1855
1751	13054	1847
1752	13061	1840
1753	13067	1832
1754	13074	1825
1755	13084	1818
1756	13090	1810
1757	13097	1802
1758	13104	1795
1759	13110	1787
1760	13120	1780
1761	13128	1773
1762	13134	1765
1763	13141	1758
1764	13148	1750
1765	13157	1743
1766	13164	1735
1767	13171	1728
1768	13177	1720
1769	13184	1713
1770	13194	1706
1771	13200	1698
1772	13207	1691
1773	13214	1683
1774	13220	1675
1775	13230	1668
1776	13237	1661
1777	13243	1653
1778	13250	1646
1779	13257	1638
1780	13266	1631
1781	13273	1623
1782	13279	1616
1783	13286	1608
1784	13292	1601
1785	13302	1593
1786	13309	1586
1787	13316	1578
1788	13322	1571
1789	13329	1563
1790	13339	1556
1791	13345	1549
1792	13352	1541
1793	13358	1533
1794	13365	1526
1795	13374	1519
1796	13381	1511
1797	13388	1504
1798	13394	1496
1799	13401	1489
1800	13410	1481
1801	13417	1474
1802	13424	1466
1803	13431	1459
1804	13437	1451
1805	13447	1444
1806	13453	1436
1807	13460	1429
1808	13467	1421
1809	13474	1414
1810	13483	1407
1811	13490	1399
1812	13497	1392
1813	13503	1384
1814	13510	1377
1815	13519	1369
1816	13526	1362
1817	13533	1354
1818	13539	1347
1819	13546	1339
1820	13556	1332
1821	13562	1325
1822	13569	1317
1823	13576	1310
1824	13583	1302
1825	13592	1295
1826	13599	1287
1827	13606	1280
1828	13612	1272
1829	13619	1265
1830	13629	1257
1831	13635	1250
1832	13642	1242
1833	13649	1235
1834	13656	1227
1835	13665	1220
1836	13672	1213
1837	13679	1205
1838	13686	1198
1839	13692	1190
1840	13702	1183
1841	13709	1175
1842	13715	1168
1843	13722	1160
1844	13728	1153
1845	13737	1146
1846	13744	1138
1847	13751	1131
1848	13757	1123
1849	13764	1116
1850	13773	1108
1851	13780	1101
1852	13787	1093
1853	13793	1086
1854	13800	1078
1855	13810	1071
1856	13817	1063
1857	13823	1056
1858	13830	1048
1859	13836	1041
1860	13846	1034
1861	13853	1026
1862	13859	1019
1863	13866	1011
1864	13873	1004
1865	13883	996
1866	13890	989
1867	13897	982
1868	13903	974
1869	13910	967
1870	13920	959
1871	13927	952
1872	13933	944
1873	13940	937
1874	13946	929
1875	13956	922
1876	13963	915
1877	13970	907
1878	13977	900
1879	13984	892
1880	13994	885
1881	14001	877
1882	14008	870
1883	14015	862
1884	14022	855
1885	14031	848
1886	14038	840
1887	14044	833
1888	14051	825
1889	14058	818
1890	14067	810
1891	14074	803
1892	14080	795
1893	14087	788
1894	14094	780
1895	14104	773
1896	14111	766
1897	14117	758
1898	14125	751
1899	14132	743
1900	14142	736
1901	14148	729
1902	14155	721
1903	14162	714
1904	14168	706
1905	14178	699
1906	14185	691
1907	14192	684
1908	14198	676
1909	14204	669
1910	14214	662
1911	14221	654
1912	14228	647
1913	14235	639
1914	14242	632
1915	14251	624
1916	14258	617
1917	14265	609
1918	14272	602
1919	14278	594
1920	14288	587
1921	14294	580
1922	14301	572
1923	14308	565
1924	14315	557
1925	14324	550
1926	14330	542
1927	14337	535
1928	14344	527
1929	14350	520
1930	14361	513
1931	14370	505
1932	14377	498
1933	14385	490
1934	14392	483
1935	14401	476
1936	14408	468
1937	14415	461
1938	14422	453
1939	14428	446
1940	14438	438
1941	14445	431
1942	14451	423
1943	14458	416
1944	14464	409
1945	14474	401
1946	14481	394
1947	14487	386
1948	14494	379
1949	14501	371
1950	14511	364
1951	14517	356
1952	14524	349
1953	14530	342
1954	14537	334
1955	14546	327
1956	14553	319
1957	14560	312
1958	14566	304
1959	14573	297
1960	14582	290
1961	14589	282
1962	14596	275
1963	14603	267
1964	14609	260
1965	14619	252
1966	14626	245
1967	14632	237
1968	14639	230
1969	14645	223
1970	14655	215
1971	14662	208
1972	14668	200
1973	14674	193
1974	14681	185
1975	14691	178
1976	14697	170
1977	14704	163
1978	14711	156
1979	14717	148
1980	14727	141
1981	14734	133
1982	14740	126
1983	14747	118
1984	14754	111
1985	14763	104
1986	14769	96
1987	14776	89
1988	14783	81
1989	14789	74
1990	14799	66
1991	14806	59
1992	14812	52
1993	14819	44
1994	14826	37
1995	14835	29
1996	14842	22
1997	14848	14
1998	14855	7
1999	14864	0
