iter	Passed	Remaining
4751	137281	7164
4752	137306	7135
4753	137330	7106
4754	137359	7077
4755	137384	7048
4756	137411	7019
4757	137490	6993
4758	137519	6964
4759	137547	6935
4760	137573	6906
4761	137599	6877
4762	137628	6848
4763	137656	6819
4764	137686	6790
4765	137707	6761
4766	137733	6732
4767	137759	6703
4768	137785	6674
4769	137813	6645
4770	137840	6616
4771	137866	6587
4772	137894	6558
4773	137919	6529
4774	137944	6499
4775	137970	6470
4776	137996	6441
4777	138021	6412
4778	138047	6383
4779	138074	6354
4780	138105	6326
4781	138131	6297
4782	138157	6268
4783	138183	6239
4784	138209	6210
4785	138236	6181
4786	138263	6152
4787	138290	6123
4788	138314	6094
4789	138339	6064
4790	138367	6036
4791	138396	6007
4792	138423	5978
4793	138450	5949
4794	138471	5920
4795	138551	5893
4796	138591	5864
4797	138629	5836
4798	138661	5807
4799	138691	5778
4800	138720	5749
4801	138748	5721
4802	138777	5692
4803	138804	5663
4804	138828	5634
4805	138852	5604
4806	138878	5575
4807	138906	5546
4808	138931	5517
4809	138959	5489
4810	138985	5460
4811	139011	5431
4812	139038	5402
4813	139064	5373
4814	139095	5344
4815	139119	5315
4816	139146	5286
4817	139170	5257
4818	139199	5228
4819	139224	5199
4820	139253	5170
4821	139281	5141
4822	139307	5112
4823	139335	5083
4824	139361	5054
4825	139386	5025
4826	139414	4996
4827	139441	4967
4828	139469	4938
4829	139496	4909
4830	139523	4880
4831	139597	4853
4832	139625	4824
4833	139650	4795
4834	139676	4766
4835	139704	4737
4836	139730	4708
4837	139755	4679
4838	139782	4650
4839	139811	4621
4840	139838	4592
4841	139868	4564
4842	139894	4535
4843	139918	4506
4844	139947	4477
4845	139973	4448
4846	139999	4419
4847	140026	4390
4848	140054	4361
4849	140079	4332
4850	140105	4303
4851	140131	4274
4852	140159	4245
4853	140183	4216
4854	140205	4187
4855	140236	4158
4856	140263	4129
4857	140289	4100
4858	140316	4071
4859	140345	4042
4860	140373	4013
4861	140398	3984
4862	140427	3956
4863	140457	3927
4864	140487	3898
4865	140514	3869
4866	140542	3840
4867	140567	3811
4868	140594	3782
4869	140669	3755
4870	140702	3726
4871	140739	3697
4872	140772	3668
4873	140802	3639
4874	140832	3611
4875	140859	3582
4876	140883	3553
4877	140911	3524
4878	140939	3495
4879	140965	3466
4880	140992	3437
4881	141018	3408
4882	141046	3379
4883	141075	3350
4884	141101	3321
4885	141127	3292
4886	141154	3263
4887	141180	3234
4888	141206	3205
4889	141232	3177
4890	141259	3148
4891	141285	3119
4892	141312	3090
4893	141345	3061
4894	141371	3032
4895	141400	3003
4896	141425	2974
4897	141451	2945
4898	141477	2916
4899	141506	2887
4900	141531	2858
4901	141557	2829
4902	141582	2801
4903	141610	2772
4904	141638	2743
4905	141752	2716
4906	141779	2687
4907	141805	2658
4908	141833	2629
4909	141859	2600
4910	141884	2571
4911	141911	2542
4912	141938	2513
4913	141965	2484
4914	141991	2455
4915	142017	2426
4916	142043	2397
4917	142071	2368
4918	142098	2339
4919	142125	2310
4920	142154	2282
4921	142180	2253
4922	142205	2224
4923	142230	2195
4924	142257	2166
4925	142283	2137
4926	142309	2108
4927	142336	2079
4928	142362	2050
4929	142387	2021
4930	142410	1992
4931	142436	1963
4932	142462	1934
4933	142489	1906
4934	142516	1877
4935	142544	1848
4936	142576	1819
4937	142605	1790
4938	142632	1761
4939	142659	1732
4940	142686	1703
4941	142715	1674
4942	142741	1646
4943	142820	1617
4944	142854	1588
4945	142885	1560
4946	142916	1531
4947	142946	1502
4948	142982	1473
4949	143008	1444
4950	143033	1415
4951	143065	1386
4952	143096	1357
4953	143124	1328
4954	143148	1300
4955	143177	1271
4956	143204	1242
4957	143231	1213
4958	143256	1184
4959	143289	1155
4960	143313	1126
4961	143338	1097
4962	143366	1068
4963	143395	1039
4964	143422	1011
4965	143446	982
4966	143471	953
4967	143501	924
4968	143528	895
4969	143552	866
4970	143578	837
4971	143604	808
4972	143630	779
4973	143657	750
4974	143687	722
4975	143718	693
4976	143754	664
4977	143783	635
4978	143808	606
4979	143883	577
4980	143911	548
4981	143939	520
4982	143969	491
4983	143996	462
4984	144024	433
4985	144055	404
4986	144083	375
4987	144110	346
4988	144141	317
4989	144168	288
4990	144193	260
4991	144218	231
4992	144244	202
4993	144271	173
4994	144297	144
4995	144325	115
4996	144350	86
4997	144378	57
4998	144401	28
4999	144426	0
